rgb_laplacian1_tot_var,rgb_laplacian2_tot_var,rgb_sobel1_tot_var,rgb_sobel2_tot_var,gray_laplacian1_tot_var,gray_laplacian2_tot_var,gray_sobel1_tot_var,gray_sobel2_tot_var,rgb_fft_r4_tot_mean,rgb_fft_r4_tot_var,rgb_fft_r8_tot_mean,rgb_fft_r8_tot_var,gray_fft_r4_tot_mean,gray_fft_r4_tot_var,gray_fft_r8_tot_mean,gray_fft_r8_tot_var,rgb_darkness,rgb_var,rgb_straight_lines,rgb_high_pixels,rgb_low_pixels,rgb_high_pixels_regions,rgb_low_pixels_regions,rgb_centroid_0,rgb_centroid_1,rgb_centroid_2,rgb_euler_number,rgb_graph,rgb_low_contrast,rgb_c0_mean,rgb_c0_var,rgb_c1_mean,rgb_c1_var,rgb_c2_mean,rgb_c2_var,rgb_colorfulness,gray_darkness,gray_var,gray_straight_lines,gray_high_pixels,gray_low_pixels,gray_high_pixels_regions,gray_low_pixels_regions,gray_centroid_0,gray_centroid_1,gray_euler_number,gray_graph,gray_low_contrast,gray_blur_effect,gray_regions,gray_perimeter,gray_shannon,gray_censure,gray_frequency,gray_contours,rgb_laplacian1_tot_var_missing,rgb_laplacian2_tot_var_missing,rgb_sobel1_tot_var_missing,rgb_sobel2_tot_var_missing,gray_laplacian1_tot_var_missing,gray_laplacian2_tot_var_missing,gray_sobel1_tot_var_missing,gray_sobel2_tot_var_missing,rgb_fft_r4_tot_mean_missing,rgb_fft_r4_tot_var_missing,rgb_fft_r8_tot_mean_missing,rgb_fft_r8_tot_var_missing,gray_fft_r4_tot_mean_missing,gray_fft_r4_tot_var_missing,gray_fft_r8_tot_mean_missing,gray_fft_r8_tot_var_missing,rgb_darkness_missing,rgb_var_missing,rgb_straight_lines_missing,rgb_high_pixels_missing,rgb_low_pixels_missing,rgb_high_pixels_regions_missing,rgb_low_pixels_regions_missing,rgb_centroid_0_missing,rgb_centroid_1_missing,rgb_centroid_2_missing,rgb_euler_number_missing,rgb_graph_missing,rgb_low_contrast_missing,rgb_c0_mean_missing,rgb_c0_var_missing,rgb_c1_mean_missing,rgb_c1_var_missing,rgb_c2_mean_missing,rgb_c2_var_missing,rgb_colorfulness_missing,gray_darkness_missing,gray_var_missing,gray_straight_lines_missing,gray_high_pixels_missing,gray_low_pixels_missing,gray_high_pixels_regions_missing,gray_low_pixels_regions_missing,gray_centroid_0_missing,gray_centroid_1_missing,gray_euler_number_missing,gray_graph_missing,gray_low_contrast_missing,gray_blur_effect_missing,gray_regions_missing,gray_perimeter_missing,gray_shannon_missing,gray_censure_missing,gray_frequency_missing,gray_contours_missing,path,target,dataset
602.510159073081,4465.822145493358,3447.207219371681,5274.761789025629,566.3563327032136,4406.737297943752,3469.7417923691214,5275.400833301184,127.02156800047409,8870.551485425034,170.3286744660505,6454.083161737517,127.64971552366639,9375.576505359444,172.40360344762436,6788.975264550524,115.02002278645833,4114.758417447398,324,0.0011393229166666667,0.15756184895833333,4,13,121.77523141846538,177.96926865456595,0.9021800467202395,-39,0.0020335747612847226,0,130.3926953125,4242.36881773529,130.3926953125,4242.36881773529,130.3926953125,4242.36881773529,112.83361224246953,119.29109375,3998.383955834961,79,0.00041015625,0.139755859375,1,4,121.79607615234792,177.5373479133894,-40,0.004388696289062501,0,0.5396294534452797,0,1041.8437584951457,7.514690342354563,5,0.012763671875,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/140_SAMSUNG-GALAXY-J5_M.jpg,motion_blurred,dataset_dms
640.0897856306984,4460.570766302741,5378.431239792703,4286.581311163407,642.6873770302071,4535.541896531769,5219.252459395857,4296.445083137225,129.75126610930263,9509.223785048873,178.21321816031067,6566.676945931408,130.83661355196062,9760.69544975635,180.3539093574849,6713.263232442865,137.38569986979167,3059.4773977198174,149,0.04021484375,0.013902994791666666,12,18,165.53416761902477,153.03122884797676,0.8970457141610164,-49,0.0019438259548611116,0,156.969091796875,1740.4823942923551,156.969091796875,1740.4823942923551,156.969091796875,1740.4823942923551,123.06723732211267,142.556484375,2311.482278265381,44,0.020166015625,0.001796875,8,3,163.11989593763,153.85964095646298,-97,0.004188574218750001,0,0.6002616289440058,38,2833.1464991745866,7.231024578283253,2,0.01880859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/177_HONOR-7X_M.jpg,motion_blurred,dataset_dms
1174.699104972802,9238.168139089285,11760.828909635688,10694.92679680568,1021.205875544925,8129.192006481231,9731.26524825431,9697.391632267274,116.7615987695204,6000.743773886213,154.98984382555946,4714.429492928241,118.93131971515275,6319.102588122508,158.97094013833248,4780.55017335299,81.86806966145834,3604.0318294118133,24,0.016946614583333332,0.24133463541666667,31,36,169.7521197623638,153.7893076668266,0.8551180242634246,-90,0.0020004069010416668,0,102.299853515625,4266.500488259792,102.299853515625,4266.500488259792,102.299853515625,4266.500488259792,113.79172096651558,83.157431640625,2740.759189887905,2,0.007021484375,0.21939453125,21,31,172.04370463544475,154.61144306832355,-46,0.00432744140625,0,0.48242789273632414,10,1620.2508293825822,7.49836597879861,46,0.011982421875,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/252_HUAWEI-P30_M.jpg,motion_blurred,dataset_dms
598.8558376091457,4950.511605776526,3151.1510937078046,4563.858062317555,615.2279618841866,5127.931677018633,3239.1341769221867,4731.351452490258,127.04811179584792,9739.711608914864,176.26212818457068,7113.706350212688,131.05454174451918,10451.301817617223,180.08809950199964,7291.062377472863,138.73984700520833,3127.7465814870093,420,0.03849609375,0.03825846354166667,1,16,142.72513731004292,149.33514293146592,0.8488442789345438,-8,0.001996161566840278,0,167.98203125,741.1919818115234,167.98203125,741.1919818115234,167.98203125,741.1919818115234,132.19913829465202,146.252080078125,1638.6595513373375,105,0.033876953125,0.0,3,0,142.66321118696695,151.07671338541994,-256,0.0043043212890624995,0,0.5384475104085958,1,1290.549385979917,7.203369433209109,0,0.01666015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/305_HONOR-9_M.jpg,motion_blurred,dataset_dms
1684.4109087869551,14044.281444903103,13117.030085001865,16625.11349227782,1690.6925272944716,14159.893252575132,13259.603140310945,16508.4946954207,113.52979627318862,8725.597395291245,167.43473051782664,7346.671598297999,112.44270648049232,8912.253460272736,166.67539124880747,7571.479960472656,161.86425130208335,9127.511735051432,144,0.4779231770833333,0.074619140625,8,23,143.8123611731136,164.29101703141566,0.9674348147876132,39,0.0015522867838541666,0,170.61599609375,8095.433498031232,170.61599609375,8095.433498031232,170.61599609375,8095.433498031232,117.54613670704529,162.7159375,9217.920070214843,79,0.486435546875,0.059248046875,5,23,143.6388694302379,164.4364182643833,73,0.003237109375,0,0.5521515128749112,33,3321.8561312727147,6.181697510012981,16,0.1574609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/249_IPHONE-SE_M.jpeg,motion_blurred,dataset_dms
553.3273471959673,2233.9182066021117,2332.1416612013427,1871.6403173745869,506.10676671424716,2061.6314956984684,2297.1736237027894,1816.373500250762,66.80592568344852,2672.641742947726,84.58029000417568,3272.0309590475745,76.61854462285517,2429.8115936198265,100.96070641033404,2154.466997231134,15.679612630208334,790.710642948903,225,0.005618489583333333,0.895908203125,6,1,119.43859908814545,159.4265499523852,0.6300059147434062,2,0.001833626302083334,0,23.962919921875,732.1605293646812,23.962919921875,732.1605293646812,23.962919921875,732.1605293646812,85.35687149128935,17.605595703125,721.0517597037317,63,0.0053515625,0.91890625,4,3,123.52721552373984,156.93121139019965,4,0.004161474609375,0,0.3826748900781162,15,397.5817818242701,4.849371154462252,9,0.08486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/102_NIKON-D3400-35MM_M.JPG,motion_blurred,dataset_dms
598.5625618867584,4875.855689723905,4565.919261088178,3900.2824672402044,603.3475367462675,4932.19204505999,4620.340438254697,3938.787797538675,129.70099734491336,9844.829450090576,180.48971938078228,7010.702049247141,129.70306743314922,9965.19650152528,180.81533696697278,7099.01289387153,142.6020703125,715.2745100367227,4,0.014990234375,6.510416666666667e-06,2,0,152.20722108862265,158.12525494576755,0.9706477377908861,-37,0.001914171006944445,0,148.1030078125,844.543197984314,148.1030078125,844.543197984314,148.1030078125,844.543197984314,144.97390346528474,144.376162109375,686.8850352705957,3,0.014794921875,9.765625e-06,2,0,151.67434265105686,158.20501160738763,-69,0.0042672607421875,0,0.4665787266020933,4,334.19090885900994,6.558097386379497,1,0.02091796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/16_IPHONE-7_M.jpeg,motion_blurred,dataset_dms
1149.0118308192843,9383.697902601494,3639.212929027944,10806.081491197614,1157.2494888314493,9466.913467844604,3450.265460437483,10887.082018440646,125.73057180112099,8539.09767956455,171.27384548739832,5937.242754245391,129.7309160488893,9074.313359221771,177.94499952841718,6211.629653566316,103.85754231770834,2738.3110306785475,20,0.038076171875,0.13936197916666668,14,27,161.643322902274,151.36332068820357,0.900735705149002,-154,0.0019945773654513888,0,122.6386328125,3720.6808785995486,122.6386328125,3720.6808785995486,122.6386328125,3720.6808785995486,144.363043244303,104.182412109375,2179.226872306728,4,0.0,0.0784765625,0,18,162.90017836991328,152.3660683227351,-346,0.0043478759765624994,0,0.5168794851145855,10,118.83452377915607,7.093324741604509,4,0.0184765625,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/170_IPHONE-8_M.JPG,motion_blurred,dataset_dms
1594.668203387215,9470.017270424238,7878.364498540437,11113.91878528349,1525.6347941823233,9339.192064349369,7555.460784691949,10843.318120442884,133.87831056097508,6852.893646044927,179.4998044100435,4506.585360019061,134.21238938276363,7149.137330182339,180.90670266368903,4684.4369596544875,124.895986328125,2114.1086375362715,2,0.034928385416666666,0.019807942708333335,23,14,159.17565791138654,160.55424092865607,0.9692373969412621,-464,0.002075238715277778,0,126.487734375,2032.5796737731935,126.487734375,2032.5796737731935,126.487734375,2032.5796737731935,168.40636332724327,129.140263671875,1767.700921805477,2,0.03197265625,0.00095703125,17,1,159.56990139793947,158.80872609822032,-414,0.004613305664062501,0,0.4037043777876949,8,2207.381997186769,7.282746507289381,19,0.013876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/130_NIKON-D3400-18-55MM_M.JPG,motion_blurred,dataset_dms
666.3253539601095,5829.140831758034,5187.799261859754,5542.478633797565,640.8734423826241,5639.682072450909,4969.205451178581,5379.967613132209,124.94304541684134,11390.476349303928,179.51802274586802,8326.458921825559,125.69871877609705,12066.369369670907,181.15748506158673,8733.391014814963,152.00114583333334,2928.351092437066,636,0.05872395833333333,0.00013346354166666666,4,2,132.3905713430066,163.02704877841518,1.004428977372018,-55,0.001767654079861111,0,149.923896484375,1737.1071086455343,149.923896484375,1737.1071086455343,149.923896484375,1737.1071086455343,182.18619133515682,152.640546875,2418.074211419678,218,0.0,0.0,0,0,134.15551772469942,162.56693504551902,-95,0.0033956298828125005,0,0.703427668532052,230,2407.5058428472703,6.782597056726664,3,0.02822265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/267_SONY-NEX-5T_M.JPG,motion_blurred,dataset_dms
1153.4664621992465,6487.625528850482,3324.376843743168,4146.914451602947,1167.73735581189,6619.209444080089,3432.2767254349756,4275.33270321361,151.9999649752932,8212.178583714547,196.07083706245743,5437.538342959197,153.31678598826565,8378.134317610395,197.18096269424495,5536.755164313808,137.18354166666666,423.3289817274305,40,0.0,0.0,0,0,153.28132640691229,157.55638963007286,0.9561612018797809,-298,0.0021345350477430555,0,145.040302734375,345.514987017727,145.040302734375,345.514987017727,145.040302734375,345.514987017727,67.27632612145467,139.587587890625,362.01344164266595,9,0.0,0.0,0,0,153.43240491713559,157.61476696594158,-528,0.004736425781249999,0,0.20721844175896414,0,0.0,6.275860964514194,0,0.022099609375,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/84_IPHONE-XR_M.jpeg,motion_blurred,dataset_dms
693.9906189318828,5859.155543124622,5409.611691935754,4756.768308835822,713.0604914933838,6068.018749276648,5615.306701130357,4984.705875544925,126.4010572599946,9293.10163930984,174.6587892767487,6654.875847410686,131.08110989068697,10293.625478244196,180.51550527410396,7263.81950480615,131.469736328125,2277.4225606726636,495,0.04304361979166667,0.005546875,5,3,149.31517051202695,145.11268252954386,0.8462804199606002,-40,0.0019611111111111114,0,162.133427734375,2333.0424021178246,162.133427734375,2333.0424021178246,162.133427734375,2333.0424021178246,45.696130075267895,136.801171875,1753.420252532959,156,0.00310546875,1.953125e-05,1,0,149.48087995522698,144.3375998326723,-374,0.004148974609375,0,0.6268728072300318,1,1116.8620484583753,7.2656350139286845,0,0.0139453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/51_IPHONE-SE_M.jpg,motion_blurred,dataset_dms
728.4027815284904,6278.851053843087,6882.280853362139,4745.553540887055,726.4707573010301,6292.889703329347,6840.524806141739,4774.925099340303,134.57723911155574,11178.361919582161,188.45403024478148,7792.662918089434,135.14434757185174,11846.768451737898,190.0064898314283,8305.50046250716,148.035595703125,936.8903507844607,768,0.0,8.7890625e-05,0,1,167.62272147603153,163.8953040947381,0.983511936430513,-54,0.0018713894314236112,0,151.217587890625,1246.6495402754786,151.217587890625,1246.6495402754786,151.217587890625,1246.6495402754786,143.15213869224792,149.0644140625,864.9305969223024,269,0.0,0.0,0,0,167.29863367844595,163.6484355939874,-14,0.003807666015625,0,0.4982048833315965,150,0.0,5.928179924628074,0,0.060849609375,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/43_HONOR-8X_M.jpg,motion_blurred,dataset_dms
967.433078713527,7596.682593264149,4052.0245360904287,12467.308874400422,967.5344122526137,7580.595656031789,4075.4581034682305,12300.027988889318,108.62854948387842,6913.63117954993,156.13357626159225,5433.788932406689,109.12816413051897,7149.135414541478,156.95761252579715,5538.741847199488,102.3296875,5432.618955891927,582,0.048395182291666665,0.06840494791666667,16,51,195.07612143271595,160.06252557603335,0.9942341314073689,8,0.0018537896050347224,0,102.243408203125,4803.738516118527,102.243408203125,4803.738516118527,102.243408203125,4803.738516118527,176.78068450707462,103.231611328125,5281.48896361456,189,0.0459375,0.061240234375,4,24,194.61779455840966,159.6321568885651,8,0.004066650390625,0,0.4214136779573198,12,2926.5474734076133,6.765158247219989,2,0.034970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/91_HONOR-7X_M.jpg,motion_blurred,dataset_dms
619.6573370368942,4866.270816455127,3507.455473682857,5001.336522510705,634.0124030708691,5011.300335635199,3622.7048917865823,5169.757706107018,133.36805890965886,8982.784487019313,175.56595557078361,5585.172667557138,134.45725072234637,9258.633586929041,177.00318620959132,5742.820359577195,114.400107421875,595.8741035040855,189,4.8828125e-05,1.953125e-05,1,0,154.83766407948983,158.25745640479138,0.9178039326692657,-111,0.0020278320312500007,0,127.69181640625,454.85498381004334,127.69181640625,454.85498381004334,127.69181640625,454.85498381004334,73.10166033245312,117.64685546875,462.5837850337983,36,4.8828125e-05,0.0,0,0,154.84232605558313,158.24493680521303,-413,0.00441611328125,0,0.43496202620290153,0,15.82842712474619,6.382786307442329,0,0.02400390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/14_IPHONE-7_M.jpeg,motion_blurred,dataset_dms
285.4580263107133,2263.9063179146897,1613.4006854159434,3056.703644406723,275.2123181976004,2197.017861965202,1533.4597623548475,3046.9572354461634,119.6788376066169,9092.288202778092,163.46863457147586,6622.083533563148,119.27021487863513,9304.520166462293,165.81226276166728,7001.315434343083,111.96905924479167,5804.334221706126,309,0.03577799479166666,0.13729166666666667,3,27,110.22353407189806,167.253267831297,0.9893913971013953,2,0.001910316297743056,0,113.61638671875,6680.961649444199,113.61638671875,6680.961649444199,113.61638671875,6680.961649444199,179.18072177502836,112.422685546875,5903.5221279440875,111,0.031494140625,0.151748046875,2,14,109.6711465683491,167.33232482774838,6,0.004034765625,0,0.6158267939425326,51,1181.3717164502532,6.9111888533863866,0,0.02783203125,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/245_HONOR-7X_M.jpg,motion_blurred,dataset_dms
663.3032226122963,5476.97691704281,4724.88163393902,5740.833024703265,655.231163921145,5451.097218471509,4721.086030631534,5763.8782840168205,137.33405060576166,10800.651524682376,190.39653719146767,7501.450851149947,136.9099019405231,10966.373387718497,190.34511028891498,7634.526849601509,152.15095052083333,445.6028714923435,2,0.0,0.0,0,0,154.74913649265358,164.76121663116731,1.0015422509495564,-117,0.0019619384765624994,0,151.71943359375,460.0485676479341,151.71943359375,460.0485676479341,151.71943359375,460.0485676479341,179.06545844572207,152.148798828125,442.2084155493737,2,0.0,0.0,0,0,154.8120947979777,164.5667182305151,-104,0.004448828125,0,0.545174494866397,0,98.80508652763321,6.408056310175765,0,0.02072265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/237_SAMSUNG-GALAXY-J5_M.jpg,motion_blurred,dataset_dms
1916.3138832092384,10568.899881691807,9467.477810784048,10374.831436544371,1849.328189498862,10212.660314031094,8988.535357432198,10069.301300104162,124.76608881697726,8197.710026185743,169.3976647321998,6115.422140128664,124.99044458853898,8372.370023766929,170.6750493388594,6203.29881620546,119.97037760416667,3079.501362096998,156,0.018896484375,0.0771484375,38,55,142.05808361981718,154.16538796740733,0.9073248604663152,-218,0.0020340115017361115,0,136.7430859375,2994.6326084457396,136.7430859375,2994.6326084457396,136.7430859375,2994.6326084457396,115.4333581595009,122.99126953125,2614.5865058101654,68,0.01708984375,0.052060546875,16,38,143.2502221241885,156.0072876584069,-216,0.0044220458984375,0,0.3720279231822889,3,1028.1158364337878,7.405977509066863,105,0.01962890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/79_HUAWEI-P30-PRO_M.jpg,motion_blurred,dataset_dms
484.333384771678,3865.815870015303,2481.7468911950414,4290.247849234212,464.3963774545735,3741.2079395085066,2413.397650553605,4187.172967863894,115.04755241113979,7973.619844439279,157.10895349539987,6711.54647774071,124.2735579805256,9020.537462940265,173.7647877870657,6830.323876748513,100.32783203125,4040.70468761762,620,0.016796875,0.17347005208333333,8,2,127.53773384844152,155.78028932493768,0.649151820318221,-21,0.001987342664930556,0,155.98412109375,2281.2253337978364,155.98412109375,2281.2253337978364,155.98412109375,2281.2253337978364,60.0498786012663,107.91671875,2140.6383376708986,175,0.0,0.040234375,0,6,129.10293618342848,155.82190214314568,-61,0.0042380615234374995,0,0.4463570780064305,0,0.0,7.212382525598208,0,0.024736328125,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/216_ASUS-ZENFONE-LIVE-ZB501KL_M.jpg,motion_blurred,dataset_dms
422.66869205148976,3242.6838663631806,4295.933850288698,3150.720008230135,413.5520620346437,3192.378978434474,4273.1421048570655,3117.350815940743,130.61412718874018,9147.572589093972,177.52328750938997,5762.54955282799,131.6152993218891,9445.54950487319,179.47975204399216,5925.927946421824,117.88336263020834,2929.236770072926,50,3.580729166666667e-05,0.035322265625,1,20,156.22188375366287,172.3385426134463,0.9327395334078593,-10,0.0019968478732638895,0,131.855537109375,2795.5337300826072,131.855537109375,2795.5337300826072,131.855537109375,2795.5337300826072,79.09128751811096,118.49466796875,2811.863741100693,18,2.9296875e-05,0.0245703125,0,14,156.61818915902566,172.24897579944508,-15,0.004349951171875001,0,0.5290176052830986,0,21.071067811865476,7.234834358577279,13,0.016494140625,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/69_SAMSUNG-GALAXY-J3_M.jpg,motion_blurred,dataset_dms
1125.6660429767371,9644.507092061778,9336.988664274784,9284.5,1124.4138729215695,9651.673122178929,9206.795532579761,9294.545696539486,130.95412792674284,10786.580560336657,187.40136730959506,7491.757418673365,131.16515175375795,10955.238119152631,188.01451521927768,7573.2061293802435,185.28069661458332,3350.0787354522276,127,0.30585611979166666,0.00011067708333333333,8,1,167.88653735367384,170.25542027571834,1.0082077042803335,-18,0.0017494059244791665,0,180.106728515625,3607.470825820827,180.106728515625,3607.470825820827,180.106728515625,3607.470825820827,164.5450964629269,187.086357421875,2849.731106848812,44,0.290126953125,2.9296875e-05,11,0,167.56268002279822,169.90144648796306,-43,0.0038155273437500002,0,0.5904858510465407,21,3743.4501064058045,7.320013890037875,3,0.06919921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/119_HONOR-7X_M.jpg,motion_blurred,dataset_dms
994.0285868600748,7771.877171662616,6947.299107544719,7541.5982986767485,1002.7359669765827,7857.567049882335,7048.270919331816,7599.871011920836,140.49758030804549,9924.455621035151,192.20565769709265,6118.795057410978,141.32329392346102,10101.869075016415,193.40951819664443,6233.647242928151,159.1623828125,1226.7551552597045,30,0.0008333333333333334,0.008850911458333333,4,1,147.84134338612353,154.00258784779137,0.9817216121081793,-130,0.002025925021701389,0,163.10412109375,1417.433846297836,163.10412109375,1417.433846297836,163.10412109375,1417.433846297836,102.3889634923087,160.255048828125,1278.076932517147,10,9.765625e-06,0.00869140625,0,1,147.3228833773702,153.576722396312,-124,0.004523193359374999,0,0.2937116778957483,1,2837.998266896446,6.968448851435918,0,0.0173828125,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/348_IPHONE-8_M.JPG,motion_blurred,dataset_dms
616.4163355323226,5134.280686187519,4734.902440749457,5914.582442806991,608.4594730141584,5106.409725705027,4763.759635044944,5754.180837930636,123.61723642762009,9455.725943921121,171.20718171735382,6891.900163275147,124.09247085977347,9639.318334387934,172.12212524859066,6961.654195326269,123.8802734375,3005.6057046127316,267,0.005836588541666667,0.010550130208333333,10,13,176.34658992190987,159.01752781820065,0.8954856813718303,-5,0.0019706922743055553,0,147.533173828125,2200.2603838721275,147.533173828125,2200.2603838721275,147.533173828125,2200.2603838721275,92.30868859633726,124.2567578125,2530.28311839447,77,0.005068359375,0.004638671875,5,4,176.90257155593588,159.01038377251237,-25,0.004233740234375,0,0.622959268175984,2,1296.8803384216048,7.44455642163616,7,0.0154296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/200_HUAWEI-MATE20_M.jpg,motion_blurred,dataset_dms
686.5114386019058,5539.921312192174,3029.4643725164924,9924.6473772874,678.2235060375757,5541.117182979052,2843.2702827823,10121.212028856911,102.81784248955812,6476.695047896416,144.08259350547684,5537.735949925784,102.79390804437605,6552.025714044059,145.0264699485276,5679.295396563582,82.52287760416667,5543.39155994856,117,0.09005533854166667,0.35222981770833334,1,32,168.94107895742926,171.1114301952568,0.9029203076104054,18,0.0016924641927083335,0,94.057373046875,5785.120253255367,94.057373046875,5785.120253255367,94.057373046875,5785.120253255367,97.26229769935469,85.1208984375,5269.627375755311,42,0.086142578125,0.32474609375,1,13,171.93526750784156,170.66378921065856,-20,0.003911938476562501,0,0.6621633530680464,33,727.3391411371508,7.167357948365003,2,0.070205078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/motion_blurred/114_ASUS-ZE500KL_M.jpg,motion_blurred,dataset_dms
